CODE,Slide,Cross,Decay,Pathogen,Hyphae,None.Path,,Arbuscules,Vesicles,M_Hyphae,None.Myc,,Herbivory,None.Herb,,notes
,1,28,,,,1,,,,1,,,,1,,
,1,29,,,,1,,,,1,,,,1,,
,1,30,,1,,,,,,1,,,,1,,
,1,31,,,,1,,,,,1,,,1,,
,1,32,1,,,,,,,1,,,,1,,
,1,33,1,,,,,,,,1,,,1,,
,1,34,,,,1,,,,1,,,,1,,
,1,35,,,,1,,,1,,,,,1,,
,1,36,,,,1,,,,1,,,,1,,
,1,37,,,1,,,,,,1,,,1,,
,1,38,,,,1,,,,1,,,,1,,
,1,39,,,1,,,,,1,,,,1,,
,1,40,,1,,,,,,1,,,,1,,
,1,41,,,,1,,,,,1,,,1,,
,1,42,,,,1,,,,,1,,,1,,
,1,43,,,,1,,,,,1,,,1,,
,1,44,,,1,,,,,1,,,,1,,
,1,45,,,,1,,,,1,,,,1,,
,1,46,,,1,,,,1,,,,,1,,
,1,47,,,,1,,,1,,,,,1,,
,1,48,,,,1,,1,,,,,,1,,
,1,49,,,,1,,,,1,,,,1,,
,1,50,,,,1,,,,1,,,,1,,
,2,1,,,,1,,,,1,,,,1,,
,2,2,1,,,,,,,,1,,,1,,
,2,3,,,,1,,,,1,,,,1,,
,2,4,1,,,,,,1,,,,,1,,
,2,5,,,,1,,,,,1,,,1,,
,2,6,1,,,,,,,1,,,,1,,
,2,7,1,,,,,,,1,,,,1,,
,2,8,1,,,,,,,1,,,,1,,
,2,9,1,,,,,,,1,,,,1,,
,2,10,1,,,,,,,,1,,,1,,
,2,11,,,,1,,,,,1,,,1,,
,2,12,,,,1,,,,,1,,,1,,
,2,13,,,,1,,,,,1,,,1,,
,2,14,,,,1,,,,,1,,,1,,
,2,15,1,,,,,,,,1,,,1,,
,2,16,,,,1,,,,,1,,,1,,
,2,17,,,,1,,,,1,,,,1,,
,2,18,,,1,,,,,1,,,,1,,
,2,19,,,,1,,,,1,,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,,1,,,,,1,,,1,,
,2,22,1,,,,,,,,1,,,1,,
,2,23,1,,,,,,,1,,,,1,,
,2,24,,,,1,,,,,1,,,1,,
,2,25,,,1,,,,,,1,,,1,,
,2,26,,,,1,,,,,1,,,1,,
,2,27,,,,1,,,,,1,,,1,,
,2,28,,,,1,,,,,1,,,1,,
,2,29,,,,1,,,,,1,,,1,,
,2,30,1,,,,,,,,1,,,1,,
,2,31,,,,1,,,,,1,,,1,,
,2,32,,,1,,,,,,1,,,1,,
,2,33,1,,,,,,,1,,,,1,,
,2,34,,,,1,,,,1,,,,1,,
,2,35,1,,,,,,,,1,,,1,,
,2,36,,,,1,,,,1,,,,1,,
,2,37,1,,,,,,1,,,,,1,,
,2,38,1,,,,,,,,1,,,1,,
,2,39,,,1,,,,,1,,,,1,,
,2,40,,,1,,,,,1,,,,1,,
,2,41,,,,1,,,,,1,,,1,,
,2,42,,1,,,,,,1,,,,1,,
,2,43,,,,1,,,,,1,,,1,,
,2,44,1,,,,,,,,1,,,1,,
,2,45,,,,1,,,,,1,,,1,,
,2,46,,,,1,,,,1,,,,1,,
,2,47,,,,1,,,,,1,,,1,,
,2,48,,,1,,,,,1,,,,1,,
,2,49,,,,1,,,,,1,,,1,,
,2,50,1,,,,,,,1,,,,1,,
,Total slide 1,,5,2,7,36,,1,8,27,14,,0,50,,
,Total slide 2,,17,1,6,26,,0,2,20,28,,0,50,,
,TOTAL,,22,3,13,62,,1,10,47,42,,0,100,,
13ISC1,1,1,,,1,,,,1,,,,,1,,
,1,2,,1,,,,,1,,,,,1,,
,1,3,,1,,,,,1,,,,,1,,
,1,4,,,1,,,,1,,,,,1,,
,1,5,,,,1,,,1,,,,,1,,
,1,6,,,,1,,,1,,,,,1,,
,1,7,,,,1,,1,,,,,,1,,
,1,8,,,1,,,,1,,,,,1,,
,1,9,,1,,,,,1,,,,,1,,
,1,10,,,1,,,,,1,,,,1,,
,1,11,,,,1,,1,,,,,1,,,
,1,12,,,,1,,,,1,,,,1,,
,1,13,,,,1,,,,1,,,,1,,
,1,14,1,,,,,,1,,,,,1,,
,1,15,,1,,,,,,1,,,,1,,
,1,16,,1,,,,,,1,,,,1,,
,1,17,,,1,,,,1,,,,,1,,
,1,18,,1,,,,,1,,,,,1,,
,1,19,,1,,,,,1,,,,,1,,
,1,20,,1,,,,,,1,,,,1,,
,1,21,,1,,,,,1,,,,,1,,
,1,22,,,1,,,,,1,,,,1,,
,1,23,,,1,,,,,1,,,,1,,
,1,24,,1,,,,,1,,,,,1,,
,1,25,,,1,,,,1,,,,,1,,
,1,26,,,,1,,,,1,,,,1,,
,1,27,,,,1,,,1,,,,,1,,
,1,28,,1,,,,,,1,,,,1,,
,1,29,,,1,,,,1,,,,,1,,
,1,30,,,1,,,,1,,,,,1,,
,1,31,,,1,,,,1,,,,,1,,
,1,32,,,1,,,,,1,,,,1,,
,1,33,,1,,,,,,1,,,,1,,
,1,34,,,1,,,,1,,,,,1,,
,1,35,,,1,,,1,,,,,,1,,
,2,1,,,1,,,,1,,,,,1,,
,2,2,,,1,,,,1,,,,,1,,
,2,3,,1,,,,,,1,,,,1,,
,2,4,,,1,,,,,1,,,,1,,
,2,5,1,,,,,,1,,,,,1,,
,2,6,,,1,,,,1,,,,,1,,
,2,7,,,1,,,,,1,,,,1,,
,2,8,,,,1,,,1,,,,,1,,
,2,9,,,,1,,,,1,,,,1,,
,2,10,,1,,,,,1,,,,,1,,
,2,11,,,,1,,1,,,,,,1,,
,2,12,,,,1,,,,1,,,,1,,
,2,13,,,1,,,,1,,,,,1,,
,2,14,,,,1,,,,1,,,,1,,
,2,15,,1,,,,,1,,,,,1,,
,2,16,,1,,,,,1,,,,,1,,
,2,17,,,1,,,,,1,,,,1,,
,2,18,,,1,,,,,1,,,,1,,
,2,19,1,,,,,,,1,,,,1,,
,2,20,,,1,,,,1,,,,,1,,
,2,21,,,1,,,,,1,,,,1,,
,2,22,,1,,,,,,1,,,,1,,
,2,23,,,,1,,,1,,,,,1,,
,2,24,,,1,,,,,1,,,,1,,
,2,25,,1,,,,,1,,,,,1,,
,2,26,,,1,,,,1,,,,,1,,
,2,27,,1,,,,,,1,,,,1,,
,2,28,,,1,,,,,1,,,,1,,
,2,29,,1,,,,,,1,,,,1,,
,2,30,,,,1,,,,1,,,,1,,
,2,31,,1,,,,,1,,,,,1,,
,2,32,,,1,,,,,1,,,,1,,
,2,33,,1,,,,,,1,,,,1,,
,2,34,,,1,,,,1,,,,,1,,
,2,35,,1,,,,,,1,,,,1,,
,3,1,,,1,,,,1,,,,,1,,
,3,2,,,,1,,,1,,,,,1,,
,3,3,,1,,,,,,1,,,,1,,
,3,4,,1,,,,,1,,,,,1,,
,3,5,,,1,,,,,1,,,,1,,
,3,6,,,1,,,,1,,,,,1,,
,3,7,,,,1,,,1,,,,,1,,
,3,8,,,,1,,,,1,,,,1,,
,3,9,,1,,,,,1,,,,,1,,
,3,10,,1,,,,,,1,,,,1,,
,3,11,,,1,,,,1,,,,,1,,
,3,12,,1,,,,,1,,,,,1,,
,3,13,,1,,,,,1,,,,,1,,
,3,14,,,1,,,,,1,,,,1,,
,3,15,,,,1,,,,1,,,,1,,
,3,16,,,1,,,,1,,,,,1,,
,3,17,,,1,,,,1,,,,,1,,
,3,18,1,,,,,,,1,,,,1,,
,3,19,,,1,,,,,1,,,,1,,
,3,20,,,1,,,,,1,,,,1,,
,3,21,,,,1,,,,1,,,,1,,
,3,22,,,,1,,,1,,,,1,,,
,3,23,,,1,,,,1,,,,,1,,
,3,24,,1,,,,,,1,,,,1,,
,3,25,,1,,,,,,1,,,,1,,
,3,26,,,1,,,,,1,,,,1,,
,3,27,,,,1,,,,1,,,,1,,
,3,28,,,1,,,,1,,,,,1,,
,3,29,1,,,,,,,1,,,,1,,
,3,30,,1,,,,,1,,,,,1,,
,Total slide 1,,1,12,14,8,,3,20,12,0,,1,34,,
,Total slide 2,,2,11,15,7,,1,15,19,0,,0,35,,
,Total slide 3,,2,9,12,7,,0,15,15,0,,1,29,,
,TOTAL,,5,32,41,22,,4,50,46,0,,2,98,,
1IGA3,1,1,,1,,,,,,,1,,,1,,
,1,2,,,,1,,,,1,,,,1,,
,1,3,,,,1,,,,,1,,,1,,
,1,4,,,,1,,,,,1,,,1,,
,1,5,,1,,,,,,,1,,,1,,
,1,6,,,,1,,,,,1,,,1,,
,1,7,,,,1,,,,1,,,,1,,
,1,8,,,1,,,,,,1,,,1,,
,1,9,,,,1,,,,1,,,,1,,
,1,10,,,,1,,,,,1,,,1,,
,1,11,,,,1,,,,1,,,,1,,
,1,12,,,1,,,,,,1,,,1,,
,1,13,,,,1,,,,,1,,,1,,
,1,14,,,,1,,,,1,,,,1,,
,1,15,,,,1,,,,1,,,,1,,
,1,16,,,,1,,,,1,,,,1,,
,1,17,,1,,,,,,,1,,,1,,
,1,18,,,1,,,,,1,,,,1,,
,1,19,,,,1,,,,,1,,,1,,
,1,20,,,,1,,,,1,,,,1,,
,1,21,,,,1,,,,1,,,,1,,
,1,22,,,,1,,,,1,,,,1,,
,1,23,,,,1,,,,,1,,,1,,
,1,24,,,,1,,,,,1,,,1,,
,1,25,,1,,,,,,1,,,,1,,
,1,26,,1,,,,,,,1,,,1,,
,1,27,,1,,,,,,,1,,,1,,
,1,28,,1,,,,1,,,,,,1,,
,1,29,,1,,,,,,1,,,,1,,
,1,30,,1,,,,,,1,,,,1,,
,1,31,,1,,,,,,,1,,,1,,
,1,32,,1,,,,,,1,,,,1,,
,1,33,,,1,,,,,1,,,,1,,
,1,34,,,,1,,,,1,,,,1,,
,1,35,,1,,,,,,,1,,,1,,
,2,1,,,,1,,,,1,,,,1,,
,2,2,,,,1,,,,1,,,,1,,
,2,3,,1,,,,,,1,,,,1,,
,2,4,,,,1,,1,,,,,,1,,
,2,5,,,,1,,,,,1,,,1,,
,2,6,,,,1,,,,1,,,,1,,
,2,7,,,,1,,,,1,,,,1,,
,2,8,,1,,,,,,,1,,,1,,
,2,9,,,,1,,,,1,,,,1,,
,2,10,,,,1,,,,,1,,,1,,
,2,11,,,,1,,,,1,,,,1,,
,2,12,,1,,,,,1,,,,,1,,
,2,13,,,,1,,,,1,,,,1,,
,2,14,,,,1,,,,1,,,,1,,
,2,15,,,,1,,,,1,,,,1,,
,2,16,,,,1,,,,,1,,,1,,
,2,17,,,,1,,,,1,,,,1,,
,2,18,,,,1,,1,,,,,,1,,
,2,19,,,,1,,,,1,,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,,1,,,,1,,,,1,,
,2,22,,1,,,,,,1,,,,1,,
,2,23,,,,1,,,1,,,,,1,,
,2,24,,1,,,,,,,1,,,1,,
,2,25,,,1,,,,,,1,,,1,,
,2,26,,,,1,,,,,1,,,1,,
,2,27,,,,1,,,,,1,,,1,,
,2,28,,,,1,,,,,1,,,1,,
,2,29,,,,1,,,,,1,,,1,,
,2,30,,,,1,,,,1,,,,1,,
,2,31,,,,1,,,,,1,,,1,,
,2,32,,1,,,,,,,1,,,1,,
,2,33,,,,1,,,,1,,,,1,,
,2,34,,,,1,,,,1,,,,1,,
,2,35,,,1,,,,,1,,,,1,,
,3,1,,,,1,,,,,1,,,1,,
,3,2,,,,1,,,,1,,,,1,,
,3,3,,,,1,,,,1,,,,1,,
,3,4,,,,1,,,1,,,,,1,,
,3,5,,,,1,,,,1,,,,1,,
,3,6,,1,,,,,,1,,,,1,,
,3,7,,,,1,,,,,1,,,1,,
,3,8,,1,,,,,,1,,,,1,,
,3,9,,1,,,,,,,1,,,1,,
,3,10,,,,1,,,,1,,,,1,,
,3,11,,,,1,,,,,1,,,1,,
,3,12,,,,1,,,,,1,,,1,,
,3,13,,,,1,,,,1,,,,1,,
,3,14,,,,1,,,,,1,,,1,,
,3,15,,,,1,,,,,1,,,1,,
,3,16,,,,1,,,,,1,,,1,,
,3,17,,,,1,,,,1,,,,1,,
,3,18,,1,,,,1,,,,,,1,,
,3,19,,,,1,,,,1,,,,1,,
,3,20,,,,1,,,,1,,,,1,,
,3,21,,1,,,,,,1,,,,1,,
,3,22,,,,1,,,1,,,,,1,,
,3,23,,1,,,,,,,1,,,1,,
,3,24,,,,1,,,,1,,,,1,,
,3,25,,,,1,,1,,,,,,1,,
,3,26,,1,,,,,,1,,,,1,,
,3,27,,,1,,,,1,,,,,1,,
,3,28,,,,1,,,,1,,,,1,,
,3,29,,,,1,,,,,1,,,1,,
,3,30,,,,1,,,,,1,,,1,,
,Total slide 1,,0,12,4,19,,1,0,17,17,,0,35,,
,Total slide 2,,0,6,2,27,,2,2,19,12,,0,35,,
,Total slide 3,,0,7,1,22,,2,3,14,11,,0,30,,
,TOTAL,,0,25,7,68,,5,5,50,40,,0,100,,
7IGA3,1,1,,,,1,,,,1,,,,1,,
,1,2,,,,1,,,,1,,,,1,,
,1,3,1,,,,,,,1,,,,1,,
,1,4,1,,,,,,,,1,,,1,,
,1,5,1,,,,,,,1,,,,1,,
,1,6,,1,,,,,,,1,,,1,,
,1,7,,,,1,,,,1,,,,1,,
,1,8,1,,,,,,,,1,,,1,,
,1,9,,,,1,,,,,1,,,1,,
,1,10,,,,1,,,,1,,,,1,,
,1,11,1,,,,,,,1,,,,1,,
,1,12,,1,,,,,,,1,,,1,,
,1,13,,,,1,,,1,,,,,1,,
,1,14,,,,1,,,,1,,,,1,,
,1,15,,1,,,,,,1,,,,1,,
,1,16,,1,,,,,,1,,,,1,,
,1,17,1,,,,,,1,,,,,1,,
,1,18,1,,,,,,,1,,,,1,,
,1,19,,,,1,,,,,1,,,1,,
,1,20,1,,,,,,,,1,,,1,,
,1,21,,1,,,,,,,1,,,1,,
,1,22,1,,,,,,1,,,,,1,,
,1,23,,,1,,,,1,,,,,1,,
,1,24,,,,1,,,,,1,,,1,,
,1,25,,,,1,,,,,1,,,1,,
,1,26,1,,,,,,,,1,,,1,,
,1,27,,1,,,,,,1,,,,1,,
,1,28,1,,,,,,,1,,,,1,,
,1,29,,,,1,,,,,1,,,1,,
,1,30,,,,1,,,,,1,,,1,,
,1,31,,,1,,,,,,1,,,1,,
,1,32,,,,1,,,,1,,,,1,,
,1,33,,,,1,,,,1,,,,1,,
,1,34,1,,,,,,,,1,,,1,,
,1,35,,,,1,,,,,1,,,1,,
,2,1,,1,,,,,,1,,,,1,,
,2,2,,1,,,,,,,1,,,1,,
,2,3,,,,1,,,,,1,,,1,,
,2,4,,,,1,,,,1,,,,1,,
,2,5,,,,1,,,,1,,,,1,,
,2,6,,,,1,,,1,,,,,1,,
,2,7,,,,1,,1,,,,,,1,,
,2,8,1,,,,,,,1,,,,1,,
,2,9,,,,1,,1,,,,,1,,,
,2,10,1,,,,,,,,1,,,1,,
,2,11,,,,1,,,,1,,,,1,,
,2,12,,,,1,,,,1,,,,1,,
,2,13,,,1,,,,,,1,,,1,,
,2,14,1,,,,,,,1,,,,1,,
,2,15,,,,1,,,,,1,,,1,,
,2,16,,,1,,,,,,1,,,1,,
,2,17,,,1,,,,,1,,,,1,,
,2,18,,,1,,,,,1,,,,1,,
,2,19,,,,1,,,,1,,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,,1,,1,,,,,,1,,
,2,22,,,,1,,,,1,,,,1,,
,2,23,1,,,,,,,1,,,,1,,
,2,24,,,1,,,,,1,,,,1,,
,2,25,,,,1,,,,1,,,,1,,
,2,26,1,,,,,,,1,,,,1,,
,2,27,,,,1,,,,1,,,,1,,
,2,28,,,,1,,,,1,,,,1,,
,2,29,,,,1,,,,1,,,,1,,
,2,30,1,,,,,,,1,,,,1,,
,2,31,,,,1,,,,1,,,,1,,
,2,32,,,,1,,,,,1,,,1,,
,2,33,1,,,,,,,1,,,,1,,
,2,34,,1,,,,,,,1,,,1,,
,2,35,,,,1,,,1,,,,1,,,
,3,1,,,,1,,,,,1,,,1,,
,3,2,,1,,,,,,,1,,,1,,
,3,3,,,,1,,,,,1,,,1,,
,3,4,,,1,,,,,1,,,,1,,
,3,5,,,,1,,,,,1,,,1,,
,3,6,,1,,,,,1,,,,,1,,
,3,7,,,1,,,,,,1,,,1,,
,3,8,1,,,,,,,1,,,,1,,
,3,9,,,,1,,,,,1,,,1,,
,3,10,,,1,,,,,,1,,,1,,
,3,11,,,,1,,1,,,,,,1,,
,3,12,,,,1,,,,,1,,,1,,
,3,13,,,,1,,,1,,,,,1,,
,3,14,1,,,,,,,1,,,1,,,
,3,15,,,,1,,,,1,,,1,,,
,3,16,,,,1,,,1,,,,,1,,
,3,17,,,1,,,,,1,,,,1,,
,3,18,,,,1,,,,1,,,,1,,
,3,19,,,,1,,1,,,,,,1,,
,3,20,,,,1,,,,,1,,,1,,
,3,21,,,,1,,,,1,,,,1,,
,3,22,,,,1,,,,,1,,,1,,
,3,23,,,,1,,,,1,,,,1,,
,3,24,,,,1,,,,,1,,,1,,
,3,25,,,,1,,,,1,,,,1,,
,3,26,,,,1,,,,1,,,,1,,
,3,27,,,1,,,,,1,,,,1,,
,3,28,,,1,,,,,,1,,,1,,
,3,29,,,1,,,1,,,,,,1,,
,3,30,,1,,,,,,,1,,,1,,
,Total slide 1,,12,6,2,15,,0,4,15,16,,0,35,,
,Total slide 2,,7,3,5,20,,3,2,22,8,,2,33,,
,Total slide 3,,2,3,7,18,,3,3,11,13,,2,28,,
,TOTAL,,21,12,14,53,,6,9,48,37,,4,96,,
7IGA1,1,1,,,,1,,,,,1,,,1,,
,1,2,,,1,,,,,,1,,,1,,
,1,3,,,1,,,,,,1,,,1,,
,1,4,,,1,,,,,,1,,,1,,
,1,5,,,,1,,,,,1,,,1,,
,1,6,,,1,,,,,,1,,,1,,
,1,7,,1,,,,,,,1,,,1,,
,1,8,,,,1,,,,,1,,,1,,
,1,9,,,1,,,,,,1,,,1,,
,1,10,,,1,,,,,,1,,,1,,
,1,11,,,1,,,,,,1,,,1,,
,1,12,,,1,,,,,,1,,,1,,
,1,13,,,1,,,,,,1,,,1,,
,1,14,,,1,,,,,1,,,,1,,
,1,15,,,,1,,,,1,,,,1,,
,1,16,,,1,,,,,,1,,,1,,
,1,17,1,,,,,,,1,,,,1,,
,1,18,,,1,,,,,,1,,,1,,
,1,19,1,,,,,,,1,,,,1,,
,1,20,,,1,,,,,,1,,,1,,
,1,21,,,1,,,,,,1,,,1,,
,1,22,,,1,,,,1,,,,,1,,
,1,23,,,1,,,,,,1,,,1,,
,1,24,,,,1,,,,,1,,,1,,
,1,25,,,1,,,,,1,,,,1,,
,1,26,,,1,,,,1,,,,,1,,
,1,27,,,1,,,,,,1,,,1,,
,1,28,,,1,,,,,,1,,,1,,
,1,29,,,,1,,,,,1,,,1,,
,1,30,1,,,,,,,,1,,,1,,
,1,31,,,1,,,,,,1,,,1,,
,1,32,1,,,,,,,1,,,,1,,
,1,33,,,1,,,,,1,,,,1,,
,1,34,,,1,,,,,,1,,,1,,
,1,35,,,1,,,,,1,,,,1,,
,2,1,,,1,,,,,,1,,,1,,
,2,2,,,,1,,,,,1,,,1,,
,2,3,,,,1,,1,,,,,,1,,
,2,4,,,1,,,,,,1,,,1,,
,2,5,,,1,,,,,,1,,,1,,
,2,6,,,1,,,,,,1,,,1,,
,2,7,,,,1,,,,,1,,,1,,
,2,8,,,1,,,,,,1,,,1,,
,2,9,,1,,,,,,,1,,,1,,
,2,10,,,1,,,,,,1,,,1,,
,2,11,,,1,,,,,,1,,,1,,
,2,12,,,,1,,,,,1,,,1,,
,2,13,,1,,,,,,,1,,,1,,
,2,14,,,1,,,,,,1,,,1,,
,2,15,,,1,,,,,,1,,,1,,
,2,16,,,1,,,,,,1,,,1,,
,2,17,,,1,,,,,,1,,,1,,
,2,18,,,1,,,,,,1,,,1,,
,2,19,,,1,,,,1,,,,,1,,
,2,20,,,,1,,,,,1,,,1,,
,2,21,,,,1,,,,,1,,,1,,
,2,22,,,,1,,,,,1,,,1,,
,2,23,,,1,,,,,,1,,,1,,
,2,24,1,,,,,,,,1,,,1,,
,2,25,,,,1,,,,,1,,,1,,
,2,26,1,,,,,,,,1,,,1,,
,2,27,,,1,,,,,,1,,,1,,
,2,28,,,1,,,,,,1,,,1,,
,2,29,,,1,,,,,,1,,,1,,
,2,30,,,1,,,,,,1,,,1,,
,2,31,,1,,,,,,,1,,,1,,
,2,32,,,1,,,,,1,,,,1,,
,2,33,,,1,,,,,1,,,,1,,
,2,34,,,1,,,,,,1,,,1,,
,2,35,,,1,,,,,,1,,,1,,
,3,1,,1,,,,,,,1,,,1,,
,3,2,,1,,,,,,,1,,,1,,
,3,3,,,1,,,,,,1,,,1,,
,3,4,,,1,,,,,1,,,,1,,
,3,5,,1,,,,,,,1,,,1,,
,3,6,,1,,,,,,,1,,,1,,
,3,7,1,,,,,,,,1,,,1,,
,3,8,,,,1,,,,1,,,,1,,
,3,9,,1,,,,,,,1,,,1,,
,3,10,,,,1,,,,,1,,,1,,
,3,11,,,,1,,,,,1,,,1,,
,3,12,,1,,,,,,,1,,,1,,
,3,13,,,,1,,,,,1,,,1,,
,3,14,1,,,,,,,,1,,,1,,
,3,15,,,1,,,,,,1,,,1,,
,3,16,,,1,,,,,,1,,,1,,
,3,17,,,,1,,,,,1,,,1,,
,3,18,,,1,,,,,,1,,,1,,
,3,19,,,1,,,,,,1,,,1,,
,3,20,,,1,,,,,,1,,,1,,
,3,21,,1,,,,,,1,,,,1,,
,3,22,,,1,,,,,,1,,,1,,
,3,23,,,1,,,,,,1,,,1,,
,3,24,,1,,,,,,,1,,,1,,
,3,25,1,,,,,,,,1,,,1,,
,3,26,,,1,,,,,,1,,,1,,
,3,27,,,1,,,,,,1,,,1,,
,3,28,,,,1,,,,,1,,,1,,
,3,29,,1,,,,,,,1,,,1,,
,3,30,,,1,,,,,,1,,,1,,
,Total slide 1,,4,1,24,6,,0,2,8,25,,0,35,,
,Total slide 2,,2,3,22,8,,1,1,2,31,,0,35,,
,Total slide 3,,3,9,12,6,,0,0,3,27,,0,30,,
,TOTAL,,9,13,58,20,,1,3,13,83,,0,100,,
1IGA1,1,1,,,,1,,,,1,,,,1,,
,1,2,,,,1,,,,1,,,,1,,
,1,3,,,,1,,,,,1,,,1,,
,1,4,,,1,,,,,,1,,,1,,
,1,5,,,1,,,,,1,,,,1,,
,1,6,,1,,,,,1,,,,,1,,
,1,7,,,1,,,1,,,,,,1,,
,1,8,,,,1,,,,,1,,,1,,
,1,9,,,1,,,1,,,,,,1,,
,1,10,,,,1,,,1,,,,,1,,
,1,11,,,,1,,1,,,,,,1,,
,1,12,,1,,,,,,1,,,,1,,
,1,13,1,,,,,,1,,,,,1,,
,1,14,,,,1,,,,,1,,,1,,
,1,15,,,,1,,1,,,,,,1,,
,1,16,,,1,,,1,,,,,,1,,
,1,17,,1,,,,,,,1,,,1,,
,1,18,,,,1,,1,,,,,,1,,
,1,19,,,,1,,,,,1,,,1,,
,1,20,,,,1,,,1,,,,,1,,
,1,21,,1,,,,1,,,,,,1,,
,1,22,,,,1,,,,1,,,,1,,
,1,23,,,1,,,,,1,,,,1,,
,1,24,,,1,,,,,1,,,,1,,
,1,25,,,,1,,1,,,,,,1,,
,1,26,,,,1,,,,1,,,,1,,
,1,27,,,,1,,,,,1,,,1,,
,1,28,,,,1,,1,,,,,,1,,
,1,29,,,1,,,,,1,,,,1,,
,1,30,,,,1,,,,1,,,,1,,
,1,31,,,1,,,,,,1,,,1,,
,1,32,,,1,,,1,,,,,,1,,
,1,33,,,,1,,,,,1,,,1,,
,1,34,,,,1,,,,,1,,,1,,
,1,35,,,,1,,1,,,,,,1,,
,2,1,,,,1,,,,1,,,,1,,
,2,2,,1,,,,,,1,,,,1,,
,2,3,,,1,,,,,1,,,,1,,
,2,4,,,1,,,1,,,,,,1,,
,2,5,,,,1,,,,1,,,,1,,
,2,6,,1,,,,,,,1,,,1,,
,2,7,,1,,,,,,,1,,,1,,
,2,8,,,,1,,,1,,,,,1,,
,2,9,,,1,,,1,,,,,,1,,
,2,10,,1,,,,,,,1,,,1,,
,2,11,,,,1,,,,1,,,,1,,
,2,12,,1,,,,1,,,,,,1,,
,2,13,,,,1,,1,,,,,,1,,
,2,14,,,,1,,,,1,,,,1,,
,2,15,,,,1,,,,1,,,,1,,
,2,16,1,,,,,,,1,,,,1,,
,2,17,,,,1,,,,1,,,,1,,
,2,18,,,,1,,,,1,,,,1,,
,2,19,,,,1,,,,1,,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,,1,,,1,,,,,1,,
,2,22,,,1,,,,,1,,,,1,,
,2,23,,,,1,,,,1,,,,1,,
,2,24,,,1,,,,,,1,,,1,,
,2,25,,,1,,,,,1,,,,1,,
,2,26,,,,1,,,,,1,,,1,,
,2,27,,,,1,,,,1,,,,1,,
,2,28,,1,,,,,,1,,,,1,,
,2,29,,1,,,,,,1,,,,1,,
,2,30,,,,1,,,,1,,,,1,,
,2,31,,,,1,,1,,,,,,1,,
,2,32,,,1,,,,,1,,,,1,,
,2,33,,,1,,,,,,1,,,1,,
,2,34,,1,,,,,,,1,,,1,,
,2,35,,1,,,,,,1,,,,1,,
,3,1,,,,1,,1,,,,,,1,,
,3,2,,,,1,,,1,,,,,1,,
,3,3,,,1,,,1,,,,,,1,,
,3,4,,,1,,,,,1,,,,1,,
,3,5,,,,1,,,,1,,,,1,,
,3,6,,,,1,,,1,,,,,1,,
,3,7,,,,1,,,,1,,,,1,,
,3,8,,,,1,,,,1,,,,1,,
,3,9,,,,1,,,,1,,,,1,,
,3,10,,,1,,,,,,1,,,1,,
,3,11,,,,1,,,,1,,,,1,,
,3,12,,,,1,,,,1,,,,1,,
,3,13,,,,1,,,,1,,,,1,,
,3,14,,,1,,,,1,,,,,1,,
,3,15,,,,1,,,,1,,,,1,,
,3,16,,,1,,,,,1,,,,1,,
,3,17,,1,,,,,,1,,,,1,,
,3,18,,,,1,,,,1,,,,1,,
,3,19,,,1,,,,,,1,,,1,,
,3,20,,,1,,,,,1,,,,1,,
,3,21,,,,1,,,,,1,,,1,,
,3,22,1,,,,,1,,,,,,1,,
,3,23,,1,,,,,,1,,,,1,,
,3,24,,,1,,,,,1,,,,1,,
,3,25,,,,1,,,,1,,,,1,,
,3,26,,,,1,,,,,1,,,1,,
,3,27,1,,,`,,,,1,`,,,1,,
,3,28,,,1,,,,1,,,,,1,,
,3,29,,1,,,,,,1,,,,1,,
,3,30,,,,1,,1,,,,,,1,,
,Total slide 1,,1,4,10,20,,11,4,10,10,,0,35,,
,Total slide 2,,1,9,8,17,,5,2,21,7,,0,35,,
,Total slide 3,,2,3,9,16,,4,4,18,4,,0,30,,
,TOTAL,,4,16,27,53,,20,10,49,21,,0,100,,
13ISC3,1,1,,,1,,,,1,,,,,1,,
,1,2,1,,,,,,,1,,,,1,,
,1,3,,1,,,,,,,1,,,1,,
,1,4,1,,,,,,,1,,,,1,,
,1,5,1,,,,,,1,,,,,1,,
,1,6,,,,1,,1,,,,,,1,,
,1,7,,,,1,,1,,,,,,1,,
,1,8,1,,,,,,,1,,,,1,,
,1,9,,,,1,,1,,,,,,1,,
,1,10,,1,,,,,,,1,,,1,,
,1,11,1,,,,,,1,,,,,1,,
,1,12,,,1,,,,,1,,,,1,,
,1,13,,,,1,,,,1,,,,1,,
,1,14,1,,,,,,,1,,,,1,,
,1,15,1,,,,,,,,1,,,1,,
,1,16,1,,,,,,1,,,,,1,,
,1,17,1,,,,,,,1,,,,1,,
,1,18,,,,1,,,,1,,,,1,,
,1,19,1,,,,,1,,,,,,1,,
,1,20,1,,,,,,,1,,,,1,,
,1,21,,1,,,,,,1,,,,1,,
,1,22,,1,,,,,,,1,,,1,,
,1,23,1,,,,,,,1,,,,1,,
,1,24,,,1,,,,,1,,,,1,,
